time step, x, y
500,2.4218128087394684,0.009524674540216521
600,2.8688625873573246,0.014051863266256487
700,3.304953211574839,0.019526118426742126
800,3.7300846813920856,0.025947440021210574
900,4.1422644232817145,0.033488021947250035
1000,4.544481297534733,0.04188957335893606
1100,4.934742730623847,0.05132428815316764
1200,5.315127393024933,0.06261625919691066
1300,5.683470517313324,0.0739451068595805
1400,6.041850773965331,0.08613492400787726
1500,6.38935797316556,0.100268094354258
1600,6.726816207780503,0.11426594742265685
1700,7.053229191046616,0.1282145801614002
1800,7.369679306676232,0.1430241823857803
1900,7.676166554669128,0.1586947540958168
2000,7.971522454364666,0.1733198187130126
2100,8.255919199659939,0.1888919497641912
2200,8.530180883421362,0.20333247677374955
2300,8.793483412782653,0.2187200702175075
2400,9.04665088060996,0.23297605961942824
2500,9.288773097088592,0.24718282869213706
2600,9.51876767850619,0.2604301876201146
2700,9.737717008574887,0.2736283262188993
2800,9.945534990346188,0.2857809577243906
2900,10.141311434004928,0.29797046584902503
3000,11.470382200614974,0.3808492770305301
100,0.2871247920863467,0.003058393269726274
200,0.5692959811774404,0.004907730144379976
300,0.8473867224438623,0.008587352666040542
400,1.1214809911916843,0.012099024575230537
500,1.3915787874209018,0.015442745872063525
600,1.6586372416082718,0.019659622339373475
700,1.9216572356236128,0.024707666323821258
800,2.180722744773774,0.028588641566417206
900,2.4377480300113787,0.03338475963233668
1000,2.6897777246007473,0.03797093943303827
1100,2.9387680771482767,0.04343027440398962
1200,3.183803944830182,0.04772254063284287
1300,3.424801352340276,0.052845974379070695
1400,3.661802287331878,0.0578014575129463
1500,3.893807631675367,0.06254700238138163
1600,4.1218165035001375,0.0671245966374552
1700,4.344829784676681,0.0714922526280837
1800,4.562847475205111,0.07564997035327194
1900,4.775869575085314,0.07959774981301512
2000,4.9848532147937075,0.08437669679001929
2100,5.187884133377342,0.0879045997188676
2200,5.3878757099190215,0.09230565781807454
2300,5.582871695812359,0.0964967776518316
2400,5.773871209187199,0.10051994687335006
2500,5.961873368173063,0.10441715313548597
2600,6.146878172769946,0.10818839643835293
2700,6.329842753454492,0.11287478256466656
2800,6.51180821600942,0.11751918103789212
2900,6.691817429958068,0.12108048607542768
3000,8.617126651331178,0.1779698708133083
100,0.4101205584940039,0.0010618382833959947
200,0.8092219352227166,0.0013636547082661705
300,1.1943266373790271,0.0019705955474042525
400,1.5664344274321476,0.0028608661993578394
500,1.9255235107809692,0.0030347041950208463
600,2.269616157087707,0.0035354612057321155
700,2.599712128821924,0.0043413426304864606
800,2.9147898689129383,0.004474380600728328
900,3.2148493773609763,0.0039345751164528145
1000,3.5009122112363844,0.0036998940464501454
1100,3.77295657593804,0.0027705749209323144
1200,4.031004266067175,0.002146380209457552
1300,4.274033724553223,0.0008493420435814887
1400,4.50404447633508,-0.0011641287788149155
1500,4.7200585535441935,-0.002872475187049667
1600,4.922075956180897,-0.004275697181243807
1700,5.111074652113297,-0.00639535183195586
1800,5.286076673473067,-0.008209882068508714
1900,5.447082020260312,-0.009719287891132132
2000,5.595068660343256,-0.01194512637015982
2100,5.730058388323132,-0.013887635036033493
2200,5.851073236331373,-0.01452525681852576
2300,5.959069377635538,-0.015879311257427208
2400,6.053068844366957,-0.016928241282280626
2500,6.136070923934321,-0.01773743069598796
2600,6.205076328928933,-0.01824149569576093
2700,6.264062314627933,-0.019527377154953767
2800,6.31207270776365,-0.01957375553365967
2900,6.351085238673981,-0.019423982503333645
3000,6.454147951433798,-0.01766977652875673
100,0.6640306879109561,0.006343935082658372
200,1.3090695278004851,0.01476385396285122
300,1.934124527647152,0.02726374062965891
400,2.5381836954828554,0.0408476190723404
500,3.121255031286492,0.05751547329132356
600,3.6813305510790766,0.07527531926484747
700,4.2194102468609405,0.09412315700369124
800,4.734494126631755,0.11406298649741678
900,5.225578198402309,0.13409881573491514
1000,5.694662446172582,0.15422264473774727
1100,6.139742885953381,0.17344248148470578
1200,6.5638234937338815,0.19274631800755107
1300,6.96590027752488,0.21113816229574264
1400,7.347969221337018,0.2276100223706269
1500,7.711038317148832,0.2441578822428451
1600,8.056099556981872,0.2587777579228618
1700,8.385152924836,0.27146164943246553
1800,8.700202404700633,0.28320154879263537
1900,9.003247980575976,0.29398945602470394
2000,9.296289636461774,0.30381737115011936
2100,9.580323364368796,0.3116813021795608
2200,9.856357156275696,0.3195772331236692
2300,10.127382988203877,0.3254931800143566
2400,10.395404844142764,0.3304211348731703
2500,10.659422732092144,0.33436509768921724
2600,10.921440636041774,0.33831706048392984
2700,11.183450540012515,0.3402690392786692
2800,11.445456443993919,0.3412210260733079
2900,11.707458347986105,0.3411730208680728
3000,14.497244028527827,0.2820134346274217
100.0,0.6595904467481898,0.0023329291703394275
200.0,1.30410479313997,0.00597398602797794
300.0,1.9325900807680871,0.009878244607467168
400.0,2.5429564577011745,0.01595162172363382
500.0,3.1332980071242815,0.022104265445333074
600.0,3.703614729037288,0.028336175772673305
700.0,4.251816771509166,0.03655326952061042
800.0,4.77699715991149,0.04471167853693458
900.0,5.280154836430673,0.052857386600689116
1000.0,5.758201006948933,0.062850326747771
1100.0,6.212226581210996,0.07273859838429977
1200.0,6.642185575437934,0.08352114369669095
1300.0,7.0481239734086785,0.094199020498529
1400.0,7.428950865378387,0.10672412938368916
1500.0,7.785803144871067,0.11814562757166402
1600.0,8.11858884432862,0.13046139943550125
1700.0,8.42835288971639,0.14271848656782865
1800.0,8.71409633884809,0.15487090518938107
1900.0,8.976818133910117,0.16696463907942888
2000.0,9.21756320086794,0.1780467298303779
2100.0,9.436331539722007,0.1881171774422491
2200.0,9.634076108879226,0.19822090788070226
2300.0,9.81188781808468,0.20640602055153184
2400.0,9.97071962574584,0.213717441420424
2500.0,10.111570474048886,0.2202011542664114
2600.0,10.235439305180915,0.22590314286856886
2700.0,10.34332506132788,0.23086939100591855
2800.0,10.437271610642565,0.2341929240499516
2900.0,10.518231911531869,0.2369186679663278
3000.0,10.945102111641138,0.24956114631473475
100.0,0.41217161448741146,0.0016000658672491366
200.0,0.8023552068878262,0.002474263496553032
300.0,1.1675194165421483,0.003523066404592622
400.0,1.5086636989998807,0.004779468602196982
500.0,1.823789143161905,0.006177482067704188
600.0,2.11289574902845,0.0077171068011217545
700.0,2.377015966159724,0.00843188126400067
800.0,2.6181157116436853,0.009387249027152322
900.0,2.8361619914695013,0.011582665640191931
1000.0,3.0332526987685413,0.012085752476496429
1100.0,3.2122872181566104,0.013993858216595836
1200.0,3.3733315376551207,0.015308071762047596
1300.0,3.5213829350113612,0.01619336316676244
1400.0,3.6554089606648934,0.017616193969181848
1500.0,3.7804398863738213,0.01874207867416944
1600.0,3.8954432625778126,0.02053747882039768
1700.0,4.004449905485477,0.02213491490167389
1800.0,4.107459815096479,0.02353438691775958
1900.0,4.207471358059311,0.02483487690159647
2000.0,4.304484534373865,0.02603638485295359
2100.0,4.399498799589644,0.027171904782660045
2200.0,4.4935136092559205,0.0282744307015374
2300.0,4.587495424911488,0.030376412169692838
2400.0,4.682509690127267,0.03151193209939926
2500.0,4.7795228664418214,0.03271344005075638
2600.0,4.877502504294942,0.034947397562213184
2700.0,4.9795129583565485,0.03631387556770077
2800.0,5.083522323516932,0.03774634159483903
2900.0,5.191496516864274,0.04031023921456048
3000.0,6.661356054715848,0.06882232414074492
100.0,0.4605443636800096,0.01057776359565125
200.0,0.9154010250284976,0.02535672252017329
300.0,1.36274085521395,0.043050685606616346
400.0,1.8014263137698239,0.06449989192110978
500.0,2.2304685109305438,0.08955569076298672
600.0,2.6480383178639157,0.11693189096599993
700.0,3.0541357345701785,0.1466284925300706
800.0,3.444953852685693,0.17706200288803375
900.0,3.8214815619762,0.20838107274023576
1000.0,4.181741082909864,0.24028840068604546
1100.0,4.525881066186939,0.2717950969595939
1200.0,4.851923732275362,0.30260386016021623
1300.0,5.159869081175136,0.3327146902879122
1400.0,5.4488768738205335,0.3609900468765452
1500.0,5.718798459511378,0.38841881969222586
1600.0,5.968942249882179,0.4128745785022572
1700.0,6.1999998332982384,0.4364837535390774
1800.0,6.410142080927844,0.4579601536362821
1900.0,6.600506533237484,0.4764635397280792
2000.0,6.771784778592495,0.4941203420466823
2100.0,6.923285228627299,0.5088041303599561
2200.0,7.05485923264189,0.5215037944336911
2300.0,7.169473459934063,0.532665286368899
2400.0,7.266287671438142,0.5411510656991055
2500.0,7.3461421062199115,0.5480986728908018
2600.0,7.412003433577214,0.5539540600447742
2700.0,7.462882763744317,0.558568576460564
2800.0,7.500906526953328,0.5612506337728209
2900.0,7.528892741802014,0.5634350738484596
3000.0,7.5479789487566435,0.5642816576216537
100,0.5806694043778929,-0.00020692869831799576
200,1.1433149165257486,-4.06163423063155e-05
300,1.6858662106918945,-0.00034590095296369033
400,2.210317482685937,-0.0012750424143782302
500,2.7157477645451866,-0.0017548128795367155
600,3.2010838284226137,-0.0027061803113556378
700,3.667246642280941,-0.005202372556394663
800,4.114312336062183,-0.008246291710247211
900,4.543354137613616,-0.010916969809787402
1000,4.9541436571085855,-0.016205700570241066
1100,5.3488273502412875,-0.022270548065557342
1200,5.726408119106834,-0.029035382354027806
1300,6.089801127477522,-0.03772569116675378
1400,6.438085407390772,-0.0472682466567308
1500,6.773179024714224,-0.05881240661336906
1600,7.0951581093899465,-0.07136107313158169
1700,7.404943629380642,-0.08598747405815538
1800,7.702687844570698,-0.1006974135840758
1900,7.988238495075822,-0.11748508751859255
2000,8.263665906647788,-0.13550565784094232
2100,8.527052013419244,-0.15360976676242075
2200,8.780238751315245,-0.1739438699768016
2300,9.022457412257769,-0.1934405438273948
2400,9.253555736362244,-0.21409398412411265
2500,9.473609853570984,-0.2349070929616588
2600,9.682619763883967,-0.2558798703402602
2700,9.88158256520603,-0.277088446202305
2800,10.069577289574292,-0.2974595927003095
2900,10.24752490495186,-0.31806653768177506
3000,11.546544719804544,-0.4724087568577002
100,0.8265314073690209,0.006843437186049961
200,1.6407606389363316,0.01662906242567755
300,2.4406083686378883,0.03017931302338267
400,3.222263505509857,0.045154192041931496
500,3.9836467234883184,0.062376136785720675
600,4.723848694977943,0.08076203907751334
700,5.439706985736903,0.10204366381686214
800,6.13048604875215,0.1231454670536548
900,6.7950158855548715,0.14597299426939164
1000,7.431477840954548,0.16836002910938247
1100,8.040694352255219,0.1923858976376317
1200,8.621756091861839,0.216967491676356
1300,9.174663059773932,0.24210481122574234
1400,9.699502146282864,0.2668016383993729
1500,10.195190243211172,0.2919673007925564
1600,10.662810458736102,0.3166924708098509
1700,11.103359010744192,0.34106403874251834
1800,11.516835899235696,0.3650820045903522
1900,11.904237342096831,0.3888332586443579
2000,12.264567121441035,0.4122309106135004
2100,12.600900781219005,0.4345394134845514
2200,12.914234539317215,0.4558456575483096
2300,13.203485287558047,0.4770589704004146
2400,13.472811678069364,0.496534477431959
2500,13.72312303844659,0.5153552868204166
2600,13.954506258981063,0.5325251806794824
2700,14.17085932092736,0.54938793805946
2800,14.371186006398995,0.5658566686696638
2900,14.559558077233165,0.5812827157873245
3000,16.030149458246704,0.7075403495711553
100,0.5041875130549046,0.0026366037647030625
200,0.9903518322097776,0.0056787708838168215
300,1.460458874552338,0.010191944928486027
400,1.9125757170053437,0.014111226778393972
500,2.347668821107701,0.018469065993651584
600,2.7637062817495828,0.02419893010198862
700,3.1617535425019136,0.029334902015450786
800,3.5408111478155324,0.033843987723220226
900,3.9028120207674433,0.039791086345947024
1000,4.24582323828065,0.04511129876275388
1100,4.5718437114536865,0.04987061299573842
1200,4.8808074522652545,0.05606794014323331
1300,5.172813442747597,0.0607049135574081
1400,5.448795150428449,0.06581343834786403
1500,5.7097520308573175,0.07142650852520292
1600,5.956749527605237,0.07557820700170148
1700,6.1907211082001785,0.08030043888674113
1800,6.412699222201897,0.08462674264185799
1900,6.6236833251603455,0.08859011227789612
2000,6.82467287262446,0.09222354180566583
2100,7.017666775693357,0.09559301924694268
2200,7.2036314959056,0.09973099416171274
2300,7.382633021282723,0.1026385554514236
2400,7.556637268912794,0.105381146687004
2500,7.7276431498947025,0.10802475588999473
2600,7.894651208678832,0.1105363890496766
2700,8.058660900814912,0.11294904017688626
2800,8.221638143390548,0.11632815284276456
2900,8.382649468878348,0.11864182193749442
3000,10.14581139885909,0.14282877434396027
100,0.5720174717769674,-0.0001094620641944391
200,1.129916337637273,-0.0010343791996665908
300,1.6737807017854072,-0.00177829444182398
400,2.202614107256107,-0.0022571035860051714
500,2.716332449845411,-0.0034672635973037325
600,3.214023376792735,-0.004328213306937999
700,3.6957709923020414,-0.003843495749814519
800,4.160410631000029,-0.003921920651449251
900,4.609022854056168,-0.0036511352512027533
1000,5.0406112045051605,-0.002947035344866677
1100,5.456172139312078,-0.0018937251366301644
1200,5.853712744547206,-0.0003229962183798896
1300,6.236222391104901,0.001512838797846583
1400,6.6017922692600495,0.00477844528474547
1500,6.951250627568634,0.007396805108952242
1600,7.285678027200202,0.010280271030643771
1700,7.604162115393635,0.014509404219102628
1800,7.908611701874918,0.018919539301102902
1900,8.197946225474691,0.022598323515995444
2000,8.473330351566142,0.027454566589305673
2100,8.73658878567108,0.031327146182960064
2200,8.98589682226745,0.03637718463482487
2300,9.224075623842287,0.040359455403080835
2400,9.4502969418385,0.045350976621414414
2500,9.666385481777533,0.04919062595155455
2600,9.871512995103014,0.05395542152758337
2700,10.067504187336413,0.057484241011455876
2800,10.253530809920994,0.06185410253705693
2900,10.43249812954747,0.06581623652699975
3000,11.96580398625627,0.0999798104388041
100.0,0.38867664251511147,0.0018621394167674804
200.0,0.7683717107396113,0.003148671969011245
300.0,1.136961386638958,0.00572759041814315
400.0,1.494509626531551,0.00860094206512535
500.0,1.8410803867357828,0.010770774211033536
600.0,2.174613805535178,0.013107126918106449
700.0,2.496107835628767,0.015673956504857058
800.0,2.8066243860339872,0.017537266590647086
900.0,3.1060995004324616,0.01969500987417397
1000.0,3.395595087841165,0.021213189974883837
1100.0,3.6761091009594766,0.022155763211197943
1200.0,3.948575536167725,0.023584638600078037
1300.0,4.214120258801608,0.023567867062181117
1400.0,4.474611261622441,0.02422926663181457
1500.0,4.730112500948501,0.02457088461004675
1600.0,4.981685885797124,0.023658724616118683
1700.0,5.230201456230558,0.02355264836627857
1800.0,5.475787124885355,0.022256750462776587
1900.0,5.721372793540152,0.020960852559274656
2000.0,5.964962556796858,0.01953704201920053
2100.0,6.20861627637208,0.017115278780095944
2200.0,6.451272043248254,0.014629559222705204
2300.0,6.693927810124543,0.012143839665321787
2400.0,6.936583577000718,0.0096581201079311
2500.0,7.1793033001952855,0.006174447851616027
2600.0,7.422023023389731,0.0026907755954071466
2700.0,7.664742746584192,-0.0007928966610286636
2800.0,7.9074624697787534,-0.0042765689172302715
2900.0,8.14825024389363,-0.008886106509155334
3000.0,10.587614777180864,-0.045949211349784365
100,0.492035399204967,-0.0010797820021758477
200,0.9680715984034184,-0.002319561337696853
300,1.4281185974283457,-0.004719288006845762
400,1.8731763462804851,-0.008268962176512604
500,2.30322484529294,-0.010968683845686241
600,2.7192840441328863,-0.01480835318204502
700,3.1233438429680023,-0.01876802051829841
800,3.515414241631281,-0.023847635855070208
900,3.8974751404570696,-0.028027299524790574
1000,4.27054648911254,-0.03329691169491047
1100,4.634608287930798,-0.03765657236464609
1200,4.991680436579753,-0.04308618186799748
1300,5.340752985225111,-0.04859579003825218
1400,5.6828258838676025,-0.0541753970416182
1500,6.016899182506836,-0.05983500271165677
1600,6.342972881142585,-0.06557460704859758
1700,6.65904707977429,-0.07141420971865144
1800,6.9661217284022285,-0.07734381088894032
1900,7.2621969270256175,-0.08338341022567734
2000,7.5472726756443445,-0.0895330077292047
2100,7.8183491242572245,-0.09582260289941047
2200,8.076426222864772,-0.10224219590295963
2300,8.321493971633531,-0.10779183673946027
2400,8.551562470395943,-0.11349147507586073
2500,8.767631669152738,-0.11933111107905099
2600,8.968691618069736,-0.12432079458186293
2700,9.156752216981397,-0.12944047591790453
2800,9.332803416054777,-0.13368020525367622
2900,9.495865264955931,-0.1390498824230729
3000,10.85833715652367,-0.17942740944429578
100,0.2436348033290601,-0.0038836331934369588
200,0.4742334990423111,-0.007522525243744544
300,0.6897994501967641,-0.011032611124758672
400,0.8913889427505314,-0.015354241820788485
500,1.0769473722740566,-0.01960503383432599
600,1.2464747387674529,-0.023784987165364604
700,1.3999710422303608,-0.02789410181358364
800,1.5374362826632533,-0.031932377779297166
900,1.6588704600655502,-0.03589981506231121
1000,1.7642156069509105,-0.038798095191268665
1100,1.855584295235712,-0.0425079201354622
1200,1.932860589946345,-0.04503265295188992
1300,1.9970428095542607,-0.04631432615386419
1400,2.050243525976064,-0.04823364171066441
1500,2.092404771724959,-0.04979228115095996
1600,2.1255231837438093,-0.05087430950069448
1700,2.1515953989756538,-0.05136379178694003
1800,2.169681066435706,-0.05231701396738112
1900,2.190761689309977,-0.05309633368742525
2000,2.190761689309977,-0.05309633368742525
2100,2.190761689309977,-0.05309633368742525
2200,2.190761689309977,-0.05309633368742525
2300,2.190761689309977,-0.05309633368742525
2400,2.190761689309977,-0.05309633368742525
2500,2.190761689309977,-0.05309633368742525
2600,2.190761689309977,-0.05309633368742525
2700,2.2118423121844746,-0.05387565340745623
2800,2.2258767382718414,-0.05406242706377784
2900,2.2449607242033376,-0.05495768175741775
3000,2.7726847771014635,-0.06939111491529698
100,0.4550251532422925,0.0014525552882420484
200,0.8960507319615141,0.0030142580458907982
300,1.3250766753748726,0.004669515777319631
400,1.741110810121864,0.0074260943392278735
500,2.143153166593484,0.01129178997920456
600,2.533195887759469,0.015251040592959562
700,2.90824686104131,0.020327204532825018
800,3.2702982294087413,0.025504719694283428
900,3.6183500232531007,0.030791382325148525
1000,3.9514022729653884,0.03619498867323676
1100,4.26946277479353,0.04271550834720806
1200,4.573515905850672,0.04834520588192608
1300,4.861569523167081,0.05409964338168098
1400,5.134615800103716,0.058971054989769865
1500,5.3906625936907275,0.06397500281082483
1600,5.6317098431457815,0.06909589434898833
1700,5.856749782612287,0.07334155624352783
1800,6.06478244248147,0.07671978474203059
1900,6.256807792361875,0.07922278359668378
2000,6.431833658892887,0.08185831866430124
2100,6.5898600420742754,0.08462638994477109
2200,6.732871288628076,0.08551146572480041
2300,6.858883051832138,0.08652907771768299
2400,6.969895270904473,0.08766363342801338
2500,7.0659001495968035,0.08791516324645217
2600,7.146905484157403,0.0882836367823388
2700,7.214911213803477,0.08875346153959189
2800,7.269909542287329,0.08832466790977705
2900,7.3139082050744335,0.08798163300592503
3000,7.390898068704077,0.08638135231552288
100,0.32118480169738195,0.00152419111471052
200,0.634336696509485,0.0037357009116605095
300,0.9405329042612892,0.00467504031237561
400,1.237657975416849,0.0072619478776580265
500,1.5268281199156275,0.008537694932563795
600,1.8089645971253736,0.01053975078406913
700,2.0820689278534674,0.013190135203790226
800,2.346219092328423,0.014490368998656538
900,2.601337110321495,0.01643893136184336
1000,2.8484612115434214,0.01807557281101396
1100,3.08455468709075,0.020282562599548803
1200,3.3126932359813983,0.021178391878052236
1300,3.5298011591974543,0.02264456949580632
1400,3.73791592604599,0.023759836085520472
1500,3.936038296930765,0.024485201532721015
1600,4.124129281737303,0.025819905433650314
1700,4.303227110176322,0.02680369830653967
1800,4.473331782247838,0.027436580150934697
1900,4.634443297951952,0.027718550967180625
2000,4.787521906770671,0.028687840465775164
2100,4.931607359221877,0.029306218936102607
2200,5.0696973740947815,0.02969065672092008
2300,5.200753721678539,0.030801403302332688
2400,5.324854382202108,0.03063997948762845
2500,5.443919854629262,0.031282844698021145
2600,5.5589883686709545,0.0317697494514102
2700,5.669021694616455,0.03306094323001865
2800,5.775097052290636,0.03319693695514056
2900,5.8791349406577265,0.034254190048121025
3000,6.981700619990878,0.041248670483718775
100,0.24701799324804785,0.0003331842473400012
200,0.4730372103710809,0.0008930869529056065
300,0.6780576513693265,0.0016797081166943593
400,0.8620793162430119,0.002693047738703809
500,1.0281020301523005,0.0039007174676511467
600,1.1741259096570076,0.005324309537763621
700,1.3041399255211297,0.005920697760714093
800,1.4181548738612684,0.006689823856600115
900,1.5171706963983111,0.007620891708242626
1000,1.6021873348520108,0.008703105198702203
1100,1.6751938765457228,0.008914930373770186
1200,1.7372010593171645,0.009245512836362615
1300,1.7892088248860878,0.009684056469540072
1400,1.8322171149731543,0.010219765156239628
1500,1.8672150751812853,0.00984190105919941
1600,1.8962241811847809,0.01052875538471849
1700,1.9192228407502083,0.010280444692376864
1800,1.9372217917143768,0.010086114585327748
1900,1.9562314805158112,0.010880930081540622
2000,1.9562314805158112,0.010880930081540622
2100,1.9562314805158112,0.010880930081540622
2200,1.9562314805158112,0.010880930081540622
2300,1.9562314805158112,0.010880930081540622
2400,1.9562314805158112,0.010880930081540622
2500,1.9562314805158112,0.010880930081540622
2600,1.9562314805158112,0.010880930081540622
2700,1.9562314805158112,0.010880930081540622
2800,1.9562314805158112,0.010880930081540622
2900,1.9562314805158112,0.010880930081540622
3000,1.9562314805158112,0.010880930081540622
100,0.06200795529921425,0.00011610173251250637
200,0.1210163965853735,0.0001782063812063874
300,0.17702532385825856,0.00018631394562287733
400,0.22903489911385605,0.00012242539798013039
500,0.2770451223515935,-1.3459261504747065e-05
600,0.32105599357216125,-0.0002213400332741521
700,0.3610675127752099,-0.0005012169168795495
800,0.39607984195628376,-0.0008710889407929799
900,0.4260929811154924,-0.0013309561047850605
1000,0.4511069302528318,-0.0018808184086284519
1100,0.4731213653771244,-0.0024846777967451428
1200,0.4911184494558846,-0.002160695292461186
1300,0.5071338565537302,-0.002872548848448604
1400,0.5231312646237898,-0.002584564400195288
1500,0.5401465097261035,-0.003278418928392675
1600,0.5611431078180283,-0.0029004393400607078
1700,0.587156894959722,-0.003432302616116118
1800,0.6211693861365551,-0.0038201736678154853
1900,0.6651802573568955,-0.004028054439588983
2000,0.7221890226342405,-0.0040019478469277905
2100,0.7931955199728349,-0.003723854862273304
2200,0.8802354234374058,-0.005157453438068171
2300,0.9852544119527196,-0.0052672315051151
2400,1.1082884835748112,-0.006052865072342047
2500,1.2493376383036765,-0.00751435413952168
2600,1.4104015521477922,-0.009615700650854788
2700,1.590462388075246,-0.011375065629884516
2800,1.788556306137379,-0.014810124113446628
2900,2.0046473082783858,-0.017921200092722737
3000,5.164745585153513,-0.1060567802532026
100,0.18700650398067295,-0.0012519859946391006
200,0.3680090559718637,-0.0015279799254052586
300,0.540015679952504,-0.002839965760043975
400,0.7050223599328941,-0.004179951520016784
500,0.8630290959131478,-0.0055479372053232326
600,1.0130358958933916,-0.006947922805296113
700,1.157042743873714,-0.008371908341495848
800,1.2940496478537855,-0.009823893802802306
900,1.4270605838232426,-0.012291871221542454
1000,1.5560715517925232,-0.014775848597389134
1100,1.6810785517725242,-0.01627583393092284
1200,1.805093559731317,-0.019779803253536
1300,1.927104583700576,-0.022291780554943238
1400,2.0491156076698345,-0.02480375785635047
1500,2.1721306236285267,-0.028311727168297333
1600,2.2961456315870925,-0.031815696491025086
1700,2.4211646315350928,-0.03631565782440617
1800,2.548179615493734,-0.039807627179133734
1900,2.677198583441909,-0.044291588555180915
2000,2.8072215433792915,-0.04977154194188231
2100,2.9402404793274153,-0.05423950336059651
2200,3.074263407264745,-0.0597034567900786
2300,3.2102903191916097,-0.06615940224076665
2400,3.348317215118336,-0.07260734771278865
2500,3.4883440950451488,-0.07904729320625738
2600,3.6303749589613834,-0.0864792307209325
2700,3.775405798877692,-0.0938991682677211
2800,3.9214406307830942,-0.10231509782527808
2900,4.071475430688672,-0.11071502742527377
3000,5.947972421343438,-0.2312100234373325
100,0.7030409094830189,0.00254550455003685
200,1.3970828314468116,0.004956014162513118
300,2.08111087895224,0.008216416902129042
400,2.75414016393427,0.011311825829172444
500,3.414155911951568,0.015212129570608515
600,4.060173234939326,0.01890244118695586
700,4.692207132334931,0.021382873176240717
800,5.310242604701111,0.023653313040438526
900,5.913279764535552,0.02569876134192624
1000,6.502333498777956,0.026534330016353174
1100,7.07740380742844,0.026160019063493675
1200,7.639490577988975,0.024590827920965702
1300,8.186579036017884,0.02279664521584301
1400,8.721698842896547,0.018822694256360132
1500,9.241820337243473,0.014623751734280809
1600,9.748943294062943,0.010229816524732429
1700,10.241082937788288,0.004611002250389934
1800,10.718209269544506,-0.0002329160843479172
1900,11.17933740126701,-0.005316825419186433
2000,11.623452446016096,-0.0096558376896613
2100,12.05053940435437,-0.012250065393457688
2200,12.458628500152562,-0.015129282409874434
2300,12.847674735098266,-0.015293826232538943
2400,13.21770810806626,-0.014743471865739738
2500,13.567728731554473,-0.013493218746982838
2600,13.89870649419008,-0.009528292434475422
2700,14.211671282350409,-0.004833468494993221
2800,14.506608096597619,0.0015911405735443418
2900,14.784531823871525,0.008760646706674674
3000,17.13930681484076,0.10809212160654692
100,0.42711428358301984,0.0015455611551439125
200,0.8372516931949526,0.004427441944234292
300,1.2323722468861478,0.006606444181236574
400,1.6104961315722184,0.009121961992977956
500,1.9736229553715892,0.011934405311838606
600,2.32273272730932,0.014024175044803529
700,2.6568652333941625,0.017410674344213273
800,2.9769806876175924,0.02007450005772276
900,3.2850786980973545,0.02197606211783938
1000,3.5811988549017437,0.025114968642632362
1100,3.8652817729291136,0.026491807455038933
1200,4.138386641339756,0.029086195698436863
1300,4.401473674125606,0.030878730220699462
1400,4.6555624703791185,0.032849420047239924
1500,4.9006332350667146,0.033998461119069213
1600,5.1377055672816345,0.03530586246124379
1700,5.3687790751415125,0.0367320340062733
1800,5.592834159553895,0.03729696672885817
1900,5.81289002772977,0.03794107958667586
2000,6.028946679669026,0.038664372579728684
2100,6.242983928456508,0.03842745158140777
2200,6.455041364159255,0.039229924709693435
2300,6.667079004828309,0.03903259377876503
2400,6.8811162536155575,0.03879567278022128
2500,7.096153306462022,0.03853895674809496
2600,7.314189771485893,0.0382228556143161
2700,7.536225452746159,0.03782757434553397
2800,7.763260154302139,0.03733331790748173
2900,7.9942940720944025,0.03675988133431482
3000,10.820591529626533,0.02381069033481251
100.0,0.8890914957558218,-0.002512404206964029
200.0,1.7511966661128118,-0.006343232274594917
300.0,2.583327515851942,-0.012527802787106794
400.0,3.384460522442664,-0.019078050949245327
500.0,4.150619556294692,-0.028041021821880327
600.0,4.880781094877484,-0.03742865061043953
700.0,5.57196893902533,-0.0492761863225739
800.0,6.224171292684567,-0.06258369853439591
900.0,6.835376498954075,-0.0763748489275262
1000.0,7.404608219515711,-0.0926612944043336
1100.0,7.931842862263499,-0.1094431741158902
1200.0,8.417104019303645,-0.12872034891089382
1300.0,8.860356302476502,-0.14749302751652907
1400.0,9.262623234312619,-0.16774927472827758
1500.0,9.625881083554043,-0.1874656375912419
1600.0,9.95114157667798,-0.2076302504761027
1700.0,10.240404574532798,-0.2282195212768864
1800.0,10.495646345860186,-0.247209997038472
1900.0,10.718878547561603,-0.2655780160787803
2000.0,10.913100970909868,-0.2832881902381653
2100.0,11.080301680699776,-0.2993169969860824
2200.0,11.2234804682038,-0.31362904816288983
2300.0,11.34364905989928,-0.32721247813926685
2400.0,11.444795381429474,-0.3390201722786941
2500.0,11.526919432794735,-0.3490521305807127
2600.0,11.594032731744521,-0.35826109925681904
2700.0,11.646123482225622,-0.3656471478828928
2800.0,11.685191545086505,-0.3711866843525041
2900.0,11.71324857722862,-0.37585604698311936
3000.0,11.680239077178642,-0.3752453863150541
100,0.2600896613025745,-0.0015388578578223195
200,0.5192005415537191,-0.0040984936803690674
300,0.7742913053157819,-0.005742343820861459
400,1.026424727466562,-0.009448748347229741
500,1.2745590315850233,-0.01323914669973218
600,1.5166946586547794,-0.01715553579144061
700,1.7538313881840242,-0.021176917165819112
800,1.9859902186292904,-0.02630307033094732
900,2.213171149990581,-0.032533995286938865
1000,2.435332185354938,-0.03787013301740482
1100,2.6545148806513588,-0.044269045625442115
